Date,AAPL,GOOGL,TSLA,FER.MC,NTGY.MC,TEF.MC
2022-06-01,146.8763427734375,113.61067962646484,246.7899932861328,22.81416893005371,24.19185447692871,4.0690388679504395
2022-06-02,149.3455352783203,117.33196258544922,258.3333435058594,23.137910842895508,24.079328536987305,4.0187087059021
2022-06-03,143.58740234375,114.2580795288086,234.51666259765625,23.328346252441406,24.3389949798584,3.9786155223846436
2022-06-06,144.33802795410156,116.53195190429688,238.27999877929688,23.66160774230957,24.529409408569336,3.9939706325531006
2022-06-07,146.8763427734375,116.8601303100586,238.8866729736328,23.975828170776367,24.901594161987305,3.955583095550537
2022-06-08,146.13558959960938,116.90452575683594,241.86666870117188,24.052001953125,24.364957809448242,3.940228223800659
2022-06-09,140.88121032714844,114.55184936523438,239.7066650390625,23.804433822631836,24.34764862060547,3.8881924152374268
2022-06-10,135.43914794921875,110.88692474365234,232.22999572753906,23.499738693237305,23.36093521118164,3.824213981628418
2022-06-13,130.25384521484375,106.12970733642578,215.73666381835938,23.271215438842773,23.793703079223633,3.7917981147766113
2022-06-14,131.12301635742188,106.451904296875,220.88999938964844,22.157169342041016,23.430173873901367,3.7610883712768555
2022-06-15,133.7600860595703,109.49337768554688,233.0,22.595169067382812,24.096641540527344,3.7943572998046875
2022-06-16,128.45631408691406,105.77159881591797,213.10000610351562,22.423776626586914,24.50344467163086,3.7790021896362305
2022-06-17,129.9378204345703,106.87885284423828,216.75999450683594,22.404733657836914,23.46479606628418,3.7517049312591553
2022-06-21,134.19467163085938,111.26848602294922,237.0366668701172,22.157169342041016,23.1532039642334,3.872837781906128
2022-06-22,133.68109130859375,111.21212005615234,236.086669921875,22.13812255859375,22.858919143676758,3.95131778717041
2022-06-23,136.5650634765625,111.96475219726562,235.07000732421875,22.680866241455078,22.98874855041504,4.0272393226623535
2022-06-24,139.91326904296875,117.68359375,245.7066650390625,23.309303283691406,23.239755630493164,4.038329124450684
2022-06-27,139.91326904296875,115.5473861694336,244.9199981689453,22.966522216796875,23.490764617919922,4.037476062774658
2022-06-28,135.74530029296875,111.7308349609375,232.663330078125,23.052215576171875,24.20050811767578,4.115103244781494
2022-06-29,137.5132598876953,111.42559051513672,228.49000549316406,22.94747543334961,23.89756965637207,4.1381354331970215
2022-06-30,135.03419494628906,108.69384765625,224.47332763671875,23.033172607421875,23.776390075683594,4.147519111633301
